,Diet_Composition
755,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3565&GenusName=Eucinostomus&SpeciesName=gracilis&stockcode=3761
756,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1050&GenusName=Eucinostomus&SpeciesName=gula&stockcode=1066
757,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3851&GenusName=Eucyclogobius&SpeciesName=newberryi&stockcode=4047
758,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1053&GenusName=Eugerres&SpeciesName=plumieri&stockcode=1069
759,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=51425&GenusName=Eumicrotremus&SpeciesName=soldatovi&stockcode=42999
760,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8244&GenusName=Eupleurogrammus&SpeciesName=muticus&stockcode=8557
761,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=693&GenusName=Euprotomicrus&SpeciesName=bispinatus&stockcode=709
762,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=908&GenusName=Eusphyra&SpeciesName=blochii&stockcode=924
763,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=96&GenusName=Euthynnus&SpeciesName=affinis&stockcode=110
764,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=97&GenusName=Euthynnus&SpeciesName=alletteratus&stockcode=111
765,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=68&GenusName=Eutrigla&SpeciesName=gurnardus&stockcode=78
766,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6032&GenusName=Exallias&SpeciesName=brevis&stockcode=6346
767,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1031&GenusName=Exocoetus&SpeciesName=obtusirostris&stockcode=1047
768,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1032&GenusName=Exocoetus&SpeciesName=volitans&stockcode=1048
769,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5444&GenusName=Fistularia&SpeciesName=commersonii&stockcode=5709
770,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3276&GenusName=Fistularia&SpeciesName=petimba&stockcode=3472
771,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3275&GenusName=Fistularia&SpeciesName=tabacaria&stockcode=3471
772,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3184&GenusName=Floridichthys&SpeciesName=carpio&stockcode=3380
773,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5742&GenusName=Foa&SpeciesName=brachygramma&stockcode=6035
774,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5584&GenusName=Forcipiger&SpeciesName=flavissimus&stockcode=5874
775,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=47108&GenusName=Forsterygion&SpeciesName=capito&stockcode=39664
776,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46992&GenusName=Forsterygion&SpeciesName=varium&stockcode=39579
777,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8010&GenusName=Fowleria&SpeciesName=aurita&stockcode=8321
778,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3189&GenusName=Fundulus&SpeciesName=confluentus&stockcode=3385
779,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3190&GenusName=Fundulus&SpeciesName=diaphanus&stockcode=3386
780,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3191&GenusName=Fundulus&SpeciesName=grandis&stockcode=3387
781,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3205&GenusName=Fundulus&SpeciesName=similis&stockcode=3401
782,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7215&GenusName=Fusigobius&SpeciesName=neophytus&stockcode=7354
783,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1875&GenusName=Gadiculus&SpeciesName=argenteus&stockcode=2071
784,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=318&GenusName=Gadus&SpeciesName=chalcogrammus&stockcode=332
785,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=308&GenusName=Gadus&SpeciesName=macrocephalus&stockcode=59735
786,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=308&GenusName=Gadus&SpeciesName=macrocephalus&stockcode=322
787,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=69&GenusName=Gadus&SpeciesName=morhua&stockcode=8485
788,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=69&GenusName=Gadus&SpeciesName=morhua&stockcode=79
789,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=69&GenusName=Gadus&SpeciesName=morhua&stockcode=8484
790,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8423&GenusName=Gaidropsarus&SpeciesName=argentatus&stockcode=8737
791,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1877&GenusName=Gaidropsarus&SpeciesName=biscayensis&stockcode=2073
792,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1740&GenusName=Gaidropsarus&SpeciesName=mediterraneus&stockcode=1936
793,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1876&GenusName=Gaidropsarus&SpeciesName=vulgaris&stockcode=2072
794,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7544&GenusName=Galaxias&SpeciesName=brevipinnis&stockcode=7848
795,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7579&GenusName=Galaxias&SpeciesName=maculatus&stockcode=7883
796,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=288&GenusName=Galeichthys&SpeciesName=feliceps&stockcode=302
797,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=886&GenusName=Galeocerdo&SpeciesName=cuvier&stockcode=902
798,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4642&GenusName=Galeorhinus&SpeciesName=galeus&stockcode=4830
799,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=806&GenusName=Galeus&SpeciesName=eastmani&stockcode=822
800,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=807&GenusName=Galeus&SpeciesName=melastomus&stockcode=823
801,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=808&GenusName=Galeus&SpeciesName=murinus&stockcode=824
802,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=809&GenusName=Galeus&SpeciesName=nipponensis&stockcode=825
803,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=811&GenusName=Galeus&SpeciesName=polli&stockcode=827
804,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3215&GenusName=Gambusia&SpeciesName=affinis&stockcode=3411
805,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4521&GenusName=Gambusia&SpeciesName=holbrooki&stockcode=5109
806,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9803&GenusName=Garra&SpeciesName=ceylonensis&stockcode=10126
807,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2420&GenusName=Gasterosteus&SpeciesName=aculeatus&stockcode=2615
808,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=48976&GenusName=Gasterosteus&SpeciesName=microcephalus&stockcode=41161
809,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3272&GenusName=Gasterosteus&SpeciesName=wheatlandi&stockcode=3468
810,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4462&GenusName=Gazza&SpeciesName=minuta&stockcode=4660
811,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=13982&GenusName=Genidens&SpeciesName=genidens&stockcode=13934
812,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=482&GenusName=Genypterus&SpeciesName=blacodes&stockcode=496
813,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1054&GenusName=Gerres&SpeciesName=cinereus&stockcode=1070
814,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=59245&GenusName=Gerres&SpeciesName=equulus&stockcode=48974
815,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4463&GenusName=Gerres&SpeciesName=filamentosus&stockcode=4661
816,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7700&GenusName=Gerres&SpeciesName=methueni&stockcode=8009
817,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5996&GenusName=Gerres&SpeciesName=oyena&stockcode=6306
818,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3725&GenusName=Gibbonsia&SpeciesName=metzi&stockcode=3921
819,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3726&GenusName=Gibbonsia&SpeciesName=montereyensis&stockcode=3922
820,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4439&GenusName=Gibelion&SpeciesName=catla&stockcode=4637
821,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1556&GenusName=Gilchristella&SpeciesName=aestuaria&stockcode=1749
822,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46994&GenusName=Gilloblennius&SpeciesName=tripennis&stockcode=39576
823,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2532&GenusName=Ginglymostoma&SpeciesName=cirratum&stockcode=2728
824,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=12706&GenusName=Girella&SpeciesName=cyanea&stockcode=13041
825,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=51386&GenusName=Girella&SpeciesName=elevata&stockcode=42961
826,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=57959&GenusName=Girella&SpeciesName=laevifrons&stockcode=47524
827,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3594&GenusName=Girella&SpeciesName=nigricans&stockcode=3790
828,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8173&GenusName=Girella&SpeciesName=tricuspidata&stockcode=8486
829,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=61527&GenusName=Giuris&SpeciesName=margaritacea&stockcode=51334
830,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=25768&GenusName=Glossamia&SpeciesName=gjellerupi&stockcode=20322
831,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4833&GenusName=Glossogobius&SpeciesName=giuris&stockcode=5063
832,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=26&GenusName=Glyptocephalus&SpeciesName=cynoglossus&stockcode=36
833,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8843&GenusName=Glyptocephalus&SpeciesName=stelleri&stockcode=9164
834,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4238&GenusName=Glyptocephalus&SpeciesName=zachirus&stockcode=4434
835,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8579&GenusName=Gnathochromis&SpeciesName=pfefferi&stockcode=8894
836,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1832&GenusName=Gnathodentex&SpeciesName=aureolineatus&stockcode=2028
837,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=9950&GenusName=Gnatholepis&SpeciesName=cauerensis&stockcode=10273
838,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3855&GenusName=Gnatholepis&SpeciesName=thompsoni&stockcode=4051
839,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1790&GenusName=Gnathophis&SpeciesName=mystax&stockcode=1986
840,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3075&GenusName=Gobiesox&SpeciesName=maeandricus&stockcode=3271
841,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=8395&GenusName=Gobiesox&SpeciesName=marmoratus&stockcode=8709
842,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46938&GenusName=Gobio&SpeciesName=cynocephalus&stockcode=39536
843,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3731&GenusName=Gobioclinus&SpeciesName=guppyi&stockcode=3927
844,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3733&GenusName=Gobioclinus&SpeciesName=kalisherae&stockcode=3929
845,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7789&GenusName=Gobiodon&SpeciesName=citrinus&stockcode=8098
846,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22535&GenusName=Gobiomorphus&SpeciesName=breviceps&stockcode=17901
847,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10353&GenusName=Gobiomorphus&SpeciesName=cotidianus&stockcode=10676
848,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=22534&GenusName=Gobiomorphus&SpeciesName=hubbsi&stockcode=17900
849,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3831&GenusName=Gobiomorus&SpeciesName=dormitor&stockcode=4027
850,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7041&GenusName=Gobionotothen&SpeciesName=gibberifrons&stockcode=7380
851,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7042&GenusName=Gobionotothen&SpeciesName=marionensis&stockcode=7381
852,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=46334&GenusName=Gobius&SpeciesName=bucchichi&stockcode=39043
853,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7648&GenusName=Gobius&SpeciesName=cruentatus&stockcode=7956
854,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=16287&GenusName=Gobius&SpeciesName=fallax&stockcode=15024
855,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=72&GenusName=Gobius&SpeciesName=niger&stockcode=81
856,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5921&GenusName=Gollum&SpeciesName=attenuatus&stockcode=6230
857,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5626&GenusName=Gomphosus&SpeciesName=varius&stockcode=5920
858,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4528&GenusName=Gonorynchus&SpeciesName=gonorynchus&stockcode=4712
859,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=55050&GenusName=Gorgasia&SpeciesName=galzini&stockcode=45587
860,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6638&GenusName=Grammatobothus&SpeciesName=polyophthalmus&stockcode=6958
861,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=28128&GenusName=Grammoplites&SpeciesName=suppositus&stockcode=38703
862,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=57673&GenusName=Graus&SpeciesName=nigra&stockcode=47193
863,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=27916&GenusName=Guavina&SpeciesName=guavina&stockcode=38582
864,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7317&GenusName=Gymnapistes&SpeciesName=marmoratus&stockcode=7617
865,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23956&GenusName=Gymnocanthus&SpeciesName=detrisus&stockcode=19047
866,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=23955&GenusName=Gymnocanthus&SpeciesName=intermedius&stockcode=19046
867,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4474&GenusName=Gymnocephalus&SpeciesName=cernua&stockcode=4672
868,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1837&GenusName=Gymnocranius&SpeciesName=euanus&stockcode=2033
869,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1834&GenusName=Gymnocranius&SpeciesName=grandoculis&stockcode=2030
870,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7101&GenusName=Gymnodraco&SpeciesName=acuticeps&stockcode=7483
871,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6989&GenusName=Gymnoscopelus&SpeciesName=braueri&stockcode=7491
872,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6990&GenusName=Gymnoscopelus&SpeciesName=nicholsi&stockcode=7492
873,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5393&GenusName=Gymnothorax&SpeciesName=margaritophorus&stockcode=5652
874,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5394&GenusName=Gymnothorax&SpeciesName=meleagris&stockcode=5653
875,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2613&GenusName=Gymnothorax&SpeciesName=mordax&stockcode=2809
876,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7547&GenusName=Gymnothorax&SpeciesName=moringa&stockcode=7851
877,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10146&GenusName=Gymnothorax&SpeciesName=prasinus&stockcode=10469
878,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4905&GenusName=Gymnothorax&SpeciesName=undulatus&stockcode=5138
879,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=7548&GenusName=Gymnothorax&SpeciesName=vicinus&stockcode=7852
880,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=10915&GenusName=Gymnotus&SpeciesName=carapo&stockcode=11239
881,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=2577&GenusName=Gymnura&SpeciesName=altavela&stockcode=2773
882,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1126&GenusName=Haemulon&SpeciesName=album&stockcode=1142
883,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1128&GenusName=Haemulon&SpeciesName=aurolineatum&stockcode=1144
884,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1129&GenusName=Haemulon&SpeciesName=bonariense&stockcode=1145
885,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1131&GenusName=Haemulon&SpeciesName=carbonarium&stockcode=1147
886,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1134&GenusName=Haemulon&SpeciesName=chrysargyreum&stockcode=1150
887,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1135&GenusName=Haemulon&SpeciesName=flavolineatum&stockcode=1151
888,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1138&GenusName=Haemulon&SpeciesName=melanurum&stockcode=1154
889,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1139&GenusName=Haemulon&SpeciesName=parra&stockcode=1155
890,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1140&GenusName=Haemulon&SpeciesName=plumierii&stockcode=1156
891,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1141&GenusName=Haemulon&SpeciesName=sciurus&stockcode=1157
892,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1142&GenusName=Haemulon&SpeciesName=steindachneri&stockcode=1158
893,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3572&GenusName=Haemulon&SpeciesName=vittatum&stockcode=3768
894,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1146&GenusName=Haemulopsis&SpeciesName=corvinaeformis&stockcode=1162
895,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=823&GenusName=Halaelurus&SpeciesName=natalensis&stockcode=839
896,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3660&GenusName=Halichoeres&SpeciesName=bivittatus&stockcode=3856
897,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3663&GenusName=Halichoeres&SpeciesName=garnoti&stockcode=3859
898,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3664&GenusName=Halichoeres&SpeciesName=maculipinna&stockcode=3860
899,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5631&GenusName=Halichoeres&SpeciesName=marginatus&stockcode=5925
900,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6929&GenusName=Halichoeres&SpeciesName=melanochir&stockcode=7250
901,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4858&GenusName=Halichoeres&SpeciesName=melanurus&stockcode=5088
902,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6663&GenusName=Halichoeres&SpeciesName=nebulosus&stockcode=6983
903,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6664&GenusName=Halichoeres&SpeciesName=ornatissimus&stockcode=6984
904,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=3666&GenusName=Halichoeres&SpeciesName=poeyi&stockcode=3862
905,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=1068&GenusName=Halichoeres&SpeciesName=radiatus&stockcode=1084
906,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=5634&GenusName=Halichoeres&SpeciesName=trimaculatus&stockcode=5928
907,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=4803&GenusName=Hampala&SpeciesName=macrolepidota&stockcode=5032
908,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=825&GenusName=Haploblepharus&SpeciesName=edwardsii&stockcode=841
909,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6747&GenusName=Haplochromis&SpeciesName=graueri&stockcode=7068
910,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6755&GenusName=Haplochromis&SpeciesName=kamiranzovu&stockcode=7076
911,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6794&GenusName=Haplochromis&SpeciesName=nigricans&stockcode=7115
912,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6795&GenusName=Haplochromis&SpeciesName=nigroides&stockcode=7116
913,https://www.fishbase.de/TrophicEco/DietCompoList.php?ID=6800&GenusName=Haplochromis&SpeciesName=nyererei&stockcode=7121
