,Larvae_Information
722,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23273&GenusName=Echidna&SpeciesName=delicatula&stockcode=18491
723,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5388&GenusName=Echidna&SpeciesName=nebulosa&stockcode=5647
724,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1364&GenusName=Echiichthys&SpeciesName=vipera&stockcode=1382
725,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52417&GenusName=Echiodon&SpeciesName=coheni&stockcode=43600
726,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7141&GenusName=Echiodon&SpeciesName=cryomargarites&stockcode=7417
727,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52423&GenusName=Echiodon&SpeciesName=dawsoni&stockcode=43606
728,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46343&GenusName=Echiodon&SpeciesName=dentatus&stockcode=39050
729,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65&GenusName=Echiodon&SpeciesName=drummondii&stockcode=75
730,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52421&GenusName=Echiodon&SpeciesName=exsilium&stockcode=43604
731,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52442&GenusName=Echiodon&SpeciesName=neotes&stockcode=43620
732,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52445&GenusName=Echiodon&SpeciesName=pegasus&stockcode=43623
733,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=52413&GenusName=Echiodon&SpeciesName=pukaki&stockcode=43598
734,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24981&GenusName=Echiodon&SpeciesName=rendahli&stockcode=19768
735,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10214&GenusName=Echiostoma&SpeciesName=barbatum&stockcode=10537
736,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12632&GenusName=Ecsenius&SpeciesName=aequalis&stockcode=12976
737,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27296&GenusName=Ecsenius&SpeciesName=alleni&stockcode=21361
738,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25794&GenusName=Ecsenius&SpeciesName=aroni&stockcode=20344
739,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13756&GenusName=Ecsenius&SpeciesName=australianus&stockcode=13801
740,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14660&GenusName=Ecsenius&SpeciesName=axelrodi&stockcode=14351
741,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12633&GenusName=Ecsenius&SpeciesName=bandanus&stockcode=12977
742,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12692&GenusName=Ecsenius&SpeciesName=bathi&stockcode=13028
743,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6033&GenusName=Ecsenius&SpeciesName=bicolor&stockcode=6347
744,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7668&GenusName=Ecsenius&SpeciesName=bimaculatus&stockcode=7977
745,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=62148&GenusName=Ecsenius&SpeciesName=caeruliventris&stockcode=52107
746,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27537&GenusName=Ecsenius&SpeciesName=collettei&stockcode=21541
747,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27295&GenusName=Ecsenius&SpeciesName=dentex&stockcode=21360
748,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7667&GenusName=Ecsenius&SpeciesName=dilemma&stockcode=7976
749,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47382&GenusName=Ecsenius&SpeciesName=fijiensis&stockcode=39866
750,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27370&GenusName=Ecsenius&SpeciesName=fourmanoiri&stockcode=21405
751,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12634&GenusName=Ecsenius&SpeciesName=frontalis&stockcode=12978
752,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12635&GenusName=Ecsenius&SpeciesName=gravieri&stockcode=12979
753,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47384&GenusName=Ecsenius&SpeciesName=isos&stockcode=39867
754,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7670&GenusName=Ecsenius&SpeciesName=kurti&stockcode=7979
755,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7567&GenusName=Ecsenius&SpeciesName=lineatus&stockcode=7871
756,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7661&GenusName=Ecsenius&SpeciesName=lividanalis&stockcode=7970
757,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=47385&GenusName=Ecsenius&SpeciesName=lubbocki&stockcode=39868
758,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13759&GenusName=Ecsenius&SpeciesName=mandibularis&stockcode=13802
759,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7662&GenusName=Ecsenius&SpeciesName=melarchus&stockcode=7971
760,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7561&GenusName=Ecsenius&SpeciesName=midas&stockcode=7865
761,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12636&GenusName=Ecsenius&SpeciesName=minutus&stockcode=12980
762,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25451&GenusName=Ecsenius&SpeciesName=nalolo&stockcode=20101
763,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7664&GenusName=Ecsenius&SpeciesName=namiyei&stockcode=7973
764,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61237&GenusName=Ecsenius&SpeciesName=niue&stockcode=51020
765,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27278&GenusName=Ecsenius&SpeciesName=oculatus&stockcode=21343
766,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7568&GenusName=Ecsenius&SpeciesName=oculus&stockcode=7872
767,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61238&GenusName=Ecsenius&SpeciesName=ops&stockcode=51021
768,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6034&GenusName=Ecsenius&SpeciesName=opsifrontalis&stockcode=6348
769,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27280&GenusName=Ecsenius&SpeciesName=pardus&stockcode=21345
770,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14661&GenusName=Ecsenius&SpeciesName=paroculus&stockcode=14352
771,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=7669&GenusName=Ecsenius&SpeciesName=pictus&stockcode=7978
772,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=61239&GenusName=Ecsenius&SpeciesName=polystictus&stockcode=51022
773,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27293&GenusName=Ecsenius&SpeciesName=portenoyi&stockcode=21358
774,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27538&GenusName=Ecsenius&SpeciesName=prooculis&stockcode=21542
775,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27276&GenusName=Ecsenius&SpeciesName=pulcher&stockcode=21342
776,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=58171&GenusName=Ecsenius&SpeciesName=randalli&stockcode=47783
777,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13048&GenusName=Ecsenius&SpeciesName=schroederi&stockcode=13371
778,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6035&GenusName=Ecsenius&SpeciesName=sellifer&stockcode=6349
779,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=62149&GenusName=Ecsenius&SpeciesName=shirleyae&stockcode=52108
780,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13760&GenusName=Ecsenius&SpeciesName=stictus&stockcode=13803
781,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27294&GenusName=Ecsenius&SpeciesName=tessera&stockcode=21359
782,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12638&GenusName=Ecsenius&SpeciesName=tigris&stockcode=12982
783,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59858&GenusName=Ecsenius&SpeciesName=tricolor&stockcode=49610
784,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=12640&GenusName=Ecsenius&SpeciesName=trilineatus&stockcode=12984
785,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6036&GenusName=Ecsenius&SpeciesName=yaeyamaensis&stockcode=6350
786,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=412&GenusName=Elagatis&SpeciesName=bipinnulata&stockcode=426
787,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1714&GenusName=Electrona&SpeciesName=risso&stockcode=1910
788,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=315&GenusName=Eleginus&SpeciesName=gracilis&stockcode=329
789,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=15874&GenusName=Eleotris&SpeciesName=oxycephala&stockcode=14913
790,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=340&GenusName=Eleutheronema&SpeciesName=tetradactylum&stockcode=354
791,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5656&GenusName=Ellochelon&SpeciesName=vaigiensis&stockcode=6149
792,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2601&GenusName=Elops&SpeciesName=affinis&stockcode=2797
793,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6415&GenusName=Elops&SpeciesName=hawaiensis&stockcode=6736
794,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4959&GenusName=Elops&SpeciesName=lacerta&stockcode=5192
795,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5512&GenusName=Elops&SpeciesName=machnata&stockcode=5801
796,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=175&GenusName=Elops&SpeciesName=saurus&stockcode=189
797,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=5023&GenusName=Elops&SpeciesName=senegalensis&stockcode=5258
798,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4236&GenusName=Embassichthys&SpeciesName=bathybius&stockcode=4432
799,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8213&GenusName=Emmelichthys&SpeciesName=struhsakeri&stockcode=8526
800,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16829&GenusName=Encheliophis&SpeciesName=boraborensis&stockcode=15276
801,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=9204&GenusName=Encheliophis&SpeciesName=gracilis&stockcode=9525
802,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4832&GenusName=Encheliophis&SpeciesName=homei&stockcode=5061
803,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23228&GenusName=Encheliophis&SpeciesName=sagamianus&stockcode=18451
804,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=10226&GenusName=Encheliophis&SpeciesName=vermicularis&stockcode=10549
805,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27861&GenusName=Encheliophis&SpeciesName=vermiops&stockcode=21753
806,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=8087&GenusName=Enchelycore&SpeciesName=anatina&stockcode=8397
807,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6488&GenusName=Enchelycore&SpeciesName=bayeri&stockcode=6810
808,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6489&GenusName=Enchelycore&SpeciesName=bikiniensis&stockcode=6811
809,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=2610&GenusName=Enchelycore&SpeciesName=carychroa&stockcode=2806
810,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6491&GenusName=Enchelynassa&SpeciesName=canina&stockcode=6813
811,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1874&GenusName=Enchelyopus&SpeciesName=cimbrius&stockcode=2070
812,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=13753&GenusName=Enchelyurus&SpeciesName=ater&stockcode=13799
813,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59664&GenusName=Enchelyurus&SpeciesName=brunneolus&stockcode=49395
814,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=59604&GenusName=Enchelyurus&SpeciesName=flavipes&stockcode=49338
815,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=6062&GenusName=Enchelyurus&SpeciesName=kraussii&stockcode=6376
816,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=58173&GenusName=Enchelyurus&SpeciesName=petersi&stockcode=47785
817,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=556&GenusName=Encrasicholina&SpeciesName=heteroloba&stockcode=572
818,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=558&GenusName=Encrasicholina&SpeciesName=punctifer&stockcode=574
819,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1660&GenusName=Engraulis&SpeciesName=australis&stockcode=1853
820,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66&GenusName=Engraulis&SpeciesName=encrasicolus&stockcode=76
821,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1662&GenusName=Engraulis&SpeciesName=eurystole&stockcode=1855
822,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1663&GenusName=Engraulis&SpeciesName=japonicus&stockcode=1856
823,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=1664&GenusName=Engraulis&SpeciesName=mordax&stockcode=1857
824,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=4&GenusName=Engraulis&SpeciesName=ringens&stockcode=4
825,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=24221&GenusName=Engyprosopon&SpeciesName=multisquama&stockcode=19238
826,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51509&GenusName=Enigmapercis&SpeciesName=reducta&stockcode=43044
827,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3720&GenusName=Enneanectes&SpeciesName=altivelis&stockcode=3916
828,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16503&GenusName=Enneanectes&SpeciesName=atrorus&stockcode=15097
829,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3721&GenusName=Enneanectes&SpeciesName=boehlkei&stockcode=3917
830,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46539&GenusName=Enneanectes&SpeciesName=carminalis&stockcode=39214
831,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66966&GenusName=Enneanectes&SpeciesName=exsul&stockcode=57942
832,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66964&GenusName=Enneanectes&SpeciesName=glendae&stockcode=57940
833,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=3722&GenusName=Enneanectes&SpeciesName=jordani&stockcode=3918
834,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66965&GenusName=Enneanectes&SpeciesName=macrops&stockcode=57941
835,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46611&GenusName=Enneanectes&SpeciesName=reticulatus&stockcode=39264
836,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27244&GenusName=Enneanectes&SpeciesName=smithi&stockcode=21322
837,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16974&GenusName=Enneapterygius&SpeciesName=abeli&stockcode=15377
838,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51538&GenusName=Enneapterygius&SpeciesName=atriceps&stockcode=43062
839,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46800&GenusName=Enneapterygius&SpeciesName=atrogulare&stockcode=39413
840,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51539&GenusName=Enneapterygius&SpeciesName=bahasa&stockcode=43063
841,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27080&GenusName=Enneapterygius&SpeciesName=cheni&stockcode=21188
842,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16975&GenusName=Enneapterygius&SpeciesName=clarkae&stockcode=15378
843,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51540&GenusName=Enneapterygius&SpeciesName=clea&stockcode=43064
844,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=56507&GenusName=Enneapterygius&SpeciesName=destai&stockcode=46538
845,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=63109&GenusName=Enneapterygius&SpeciesName=elaine&stockcode=53188
846,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=16977&GenusName=Enneapterygius&SpeciesName=elegans&stockcode=15379
847,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=23564&GenusName=Enneapterygius&SpeciesName=etheostomus&stockcode=18720
848,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=27542&GenusName=Enneapterygius&SpeciesName=fasciatus&stockcode=21546
849,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=49506&GenusName=Enneapterygius&SpeciesName=flavoccipitis&stockcode=41428
850,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51541&GenusName=Enneapterygius&SpeciesName=fuscoventer&stockcode=43065
851,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=63111&GenusName=Enneapterygius&SpeciesName=genamaculatus&stockcode=53190
852,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46931&GenusName=Enneapterygius&SpeciesName=gracilis&stockcode=39531
853,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=63112&GenusName=Enneapterygius&SpeciesName=gruschkai&stockcode=53192
854,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14196&GenusName=Enneapterygius&SpeciesName=hemimelas&stockcode=14071
855,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26344&GenusName=Enneapterygius&SpeciesName=hollemani&stockcode=20640
856,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51543&GenusName=Enneapterygius&SpeciesName=howensis&stockcode=43067
857,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65456&GenusName=Enneapterygius&SpeciesName=hsiojenae&stockcode=55625
858,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46958&GenusName=Enneapterygius&SpeciesName=kermadecensis&stockcode=39548
859,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=63113&GenusName=Enneapterygius&SpeciesName=kosiensis&stockcode=53193
860,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46963&GenusName=Enneapterygius&SpeciesName=larsonae&stockcode=39552
861,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=65448&GenusName=Enneapterygius&SpeciesName=leucopunctatus&stockcode=55617
862,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=26868&GenusName=Enneapterygius&SpeciesName=melanospilus&stockcode=21028
863,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14198&GenusName=Enneapterygius&SpeciesName=minutus&stockcode=14073
864,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46972&GenusName=Enneapterygius&SpeciesName=mirabilis&stockcode=39560
865,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51544&GenusName=Enneapterygius&SpeciesName=miyakensis&stockcode=43069
866,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51546&GenusName=Enneapterygius&SpeciesName=namarrgon&stockcode=43071
867,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=14203&GenusName=Enneapterygius&SpeciesName=nanus&stockcode=14076
868,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46787&GenusName=Enneapterygius&SpeciesName=niger&stockcode=39403
869,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51547&GenusName=Enneapterygius&SpeciesName=nigricauda&stockcode=43072
870,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=25377&GenusName=Enneapterygius&SpeciesName=obscurus&stockcode=20069
871,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51549&GenusName=Enneapterygius&SpeciesName=ornatus&stockcode=43074
872,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=51550&GenusName=Enneapterygius&SpeciesName=pallidoserialis&stockcode=43075
873,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=66817&GenusName=Enneapterygius&SpeciesName=pallidus&stockcode=57718
874,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=46980&GenusName=Enneapterygius&SpeciesName=paucifasciatus&stockcode=39569
875,https://www.fishbase.de/Reproduction/LarvaeInfoList.php?ID=49509&GenusName=Enneapterygius&SpeciesName=philippinus&stockcode=41431
