,Ecology
1697,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4487&GenusName=Canthigaster&SpeciesName=rostrata
1698,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6900&GenusName=Canthigaster&SpeciesName=solandri
1699,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13156&GenusName=Canthigaster&SpeciesName=tyleri
1700,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6866&GenusName=Canthigaster&SpeciesName=valentini
1701,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60124&GenusName=Capoeta&SpeciesName=aydinensis
1702,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52988&GenusName=Capoeta&SpeciesName=baliki
1703,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52986&GenusName=Capoeta&SpeciesName=banarescui
1704,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13483&GenusName=Capoeta&SpeciesName=capoeta
1705,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20773&GenusName=Capoeta&SpeciesName=damascina
1706,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60118&GenusName=Capoeta&SpeciesName=ferdowsii
1707,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60119&GenusName=Capoeta&SpeciesName=pyragyi
1708,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60123&GenusName=Capoeta&SpeciesName=razii
1709,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9047&GenusName=Capoeta&SpeciesName=sevangi
1710,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60121&GenusName=Capoeta&SpeciesName=shajariani
1711,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=40438&GenusName=Capoeta&SpeciesName=tinca
1712,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2460&GenusName=Caprichromis&SpeciesName=liemi
1713,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2459&GenusName=Caprichromis&SpeciesName=orthognathus
1714,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14493&GenusName=Caprodon&SpeciesName=longimanus
1715,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13328&GenusName=Caprodon&SpeciesName=schlegelii
1716,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=64&GenusName=Capros&SpeciesName=aper
1717,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39374&GenusName=Caquetaia&SpeciesName=kraussii
1718,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39377&GenusName=Caquetaia&SpeciesName=myersi
1719,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8183&GenusName=Caracanthus&SpeciesName=maculatus
1720,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13230&GenusName=Caracanthus&SpeciesName=unipinna
1721,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19884&GenusName=Caragobius&SpeciesName=urolepis
1722,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2112&GenusName=Carangoides&SpeciesName=armatus
1723,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2119&GenusName=Carangoides&SpeciesName=bajad
1724,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2109&GenusName=Carangoides&SpeciesName=bartholomaei
1725,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4639&GenusName=Carangoides&SpeciesName=chrysophrys
1726,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2120&GenusName=Carangoides&SpeciesName=coeruleopinnatus
1727,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2121&GenusName=Carangoides&SpeciesName=dinema
1728,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2116&GenusName=Carangoides&SpeciesName=equula
1729,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2117&GenusName=Carangoides&SpeciesName=ferdau
1730,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2122&GenusName=Carangoides&SpeciesName=fulvoguttatus
1731,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2101&GenusName=Carangoides&SpeciesName=gymnostethus
1732,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2110&GenusName=Carangoides&SpeciesName=humerosus
1733,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4641&GenusName=Carangoides&SpeciesName=malabaricus
1734,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2105&GenusName=Carangoides&SpeciesName=orthogrammus
1735,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2111&GenusName=Carangoides&SpeciesName=otrynter
1736,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2106&GenusName=Carangoides&SpeciesName=plagiotaenia
1737,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2107&GenusName=Carangoides&SpeciesName=praeustus
1738,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2108&GenusName=Carangoides&SpeciesName=talamparoides
1739,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2092&GenusName=Caranx&SpeciesName=bucculentus
1740,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2096&GenusName=Caranx&SpeciesName=caballus
1741,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2097&GenusName=Caranx&SpeciesName=caninus
1742,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2129&GenusName=Caranx&SpeciesName=crysos
1743,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2094&GenusName=Caranx&SpeciesName=heberi
1744,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=267&GenusName=Caranx&SpeciesName=hippos
1745,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2091&GenusName=Caranx&SpeciesName=ignobilis
1746,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2131&GenusName=Caranx&SpeciesName=latus
1747,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2132&GenusName=Caranx&SpeciesName=lugubris
1748,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2102&GenusName=Caranx&SpeciesName=melampygus
1749,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6676&GenusName=Caranx&SpeciesName=papuensis
1750,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2095&GenusName=Caranx&SpeciesName=rhonchus
1751,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2114&GenusName=Caranx&SpeciesName=ruber
1752,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2093&GenusName=Caranx&SpeciesName=senegallus
1753,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2113&GenusName=Caranx&SpeciesName=sexfasciatus
1754,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2124&GenusName=Caranx&SpeciesName=tille
1755,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=2115&GenusName=Caranx&SpeciesName=vinctus
1756,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1981&GenusName=Carapus&SpeciesName=acus
1757,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15250&GenusName=Carapus&SpeciesName=mourlani
1758,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=21755&GenusName=Carasobarbus&SpeciesName=apoensis
1759,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20775&GenusName=Carasobarbus&SpeciesName=canis
1760,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11679&GenusName=Carasobarbus&SpeciesName=fritschii
1761,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11680&GenusName=Carasobarbus&SpeciesName=harterti
1762,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=45304&GenusName=Carasobarbus&SpeciesName=luteus
1763,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=285&GenusName=Carassius&SpeciesName=auratus
1764,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=284&GenusName=Carassius&SpeciesName=carassius
1765,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=6695&GenusName=Carassius&SpeciesName=gibelio
1766,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18767&GenusName=Carassius&SpeciesName=langsdorfii
1767,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=60179&GenusName=Carassius&SpeciesName=praecipuus
1768,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=873&GenusName=Carcharhinus&SpeciesName=acronotus
1769,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=874&GenusName=Carcharhinus&SpeciesName=albimarginatus
1770,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=875&GenusName=Carcharhinus&SpeciesName=altimus
1771,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=876&GenusName=Carcharhinus&SpeciesName=amblyrhynchoides
1772,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=877&GenusName=Carcharhinus&SpeciesName=amblyrhynchos
1773,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=878&GenusName=Carcharhinus&SpeciesName=amboinensis
1774,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=880&GenusName=Carcharhinus&SpeciesName=brachyurus
1775,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=881&GenusName=Carcharhinus&SpeciesName=brevipinna
1776,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=882&GenusName=Carcharhinus&SpeciesName=cautus
1777,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=883&GenusName=Carcharhinus&SpeciesName=dussumieri
1778,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=884&GenusName=Carcharhinus&SpeciesName=falciformis
1779,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=885&GenusName=Carcharhinus&SpeciesName=fitzroyensis
1780,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=886&GenusName=Carcharhinus&SpeciesName=galapagensis
1781,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=887&GenusName=Carcharhinus&SpeciesName=hemiodon
1782,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=888&GenusName=Carcharhinus&SpeciesName=isodon
1783,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=889&GenusName=Carcharhinus&SpeciesName=leucas
1784,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=890&GenusName=Carcharhinus&SpeciesName=limbatus
1785,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=891&GenusName=Carcharhinus&SpeciesName=longimanus
1786,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=892&GenusName=Carcharhinus&SpeciesName=macloti
1787,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=893&GenusName=Carcharhinus&SpeciesName=melanopterus
1788,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=894&GenusName=Carcharhinus&SpeciesName=obscurus
1789,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=895&GenusName=Carcharhinus&SpeciesName=perezi
1790,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=896&GenusName=Carcharhinus&SpeciesName=plumbeus
1791,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=897&GenusName=Carcharhinus&SpeciesName=porosus
1792,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=898&GenusName=Carcharhinus&SpeciesName=sealei
1793,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=899&GenusName=Carcharhinus&SpeciesName=signatus
1794,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=900&GenusName=Carcharhinus&SpeciesName=sorrah
1795,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14846&GenusName=Carcharhinus&SpeciesName=tilstoni
1796,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=763&GenusName=Carcharias&SpeciesName=taurus
1797,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=767&GenusName=Carcharodon&SpeciesName=carcharias
1798,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8464&GenusName=Cardiopharynx&SpeciesName=schoutedeni
1799,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=18523&GenusName=Careproctus&SpeciesName=albescens
1800,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19193&GenusName=Careproctus&SpeciesName=colletti
1801,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54493&GenusName=Careproctus&SpeciesName=crozetensis
1802,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19180&GenusName=Careproctus&SpeciesName=cyclocephalus
1803,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=54406&GenusName=Careproctus&SpeciesName=discoveryae
1804,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19181&GenusName=Careproctus&SpeciesName=furcellus
1805,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=46211&GenusName=Careproctus&SpeciesName=georgianus
1806,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=52685&GenusName=Careproctus&SpeciesName=longipinnis
1807,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4375&GenusName=Careproctus&SpeciesName=melanurus
1808,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19185&GenusName=Careproctus&SpeciesName=rastrinus
1809,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14739&GenusName=Careproctus&SpeciesName=reinhardti
1810,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=43029&GenusName=Careproctus&SpeciesName=zachirus
1811,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=49587&GenusName=Carinotetraodon&SpeciesName=imitator
1812,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=47822&GenusName=Carinotetraodon&SpeciesName=irrubesco
1813,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=19922&GenusName=Carinotetraodon&SpeciesName=lorteti
1814,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20036&GenusName=Carinotetraodon&SpeciesName=travancoricus
1815,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15324&GenusName=Caristius&SpeciesName=fasciatus
1816,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12157&GenusName=Caristius&SpeciesName=macropus
1817,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=44026&GenusName=Carlana&SpeciesName=eigenmanni
1818,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5161&GenusName=Carlarius&SpeciesName=heudelotii
1819,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=5179&GenusName=Carlarius&SpeciesName=parkii
1820,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=39166&GenusName=Carlhubbsia&SpeciesName=stuarti
1821,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11056&GenusName=Carnegiella&SpeciesName=marthae
1822,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=11059&GenusName=Carnegiella&SpeciesName=strigata
1823,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3153&GenusName=Carpiodes&SpeciesName=carpio
1824,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=4999&GenusName=Carpiodes&SpeciesName=cyprinus
1825,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=55711&GenusName=Caspiomyzon&SpeciesName=graecus
1826,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=20370&GenusName=Caspiomyzon&SpeciesName=hellenicus
1827,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=9040&GenusName=Caspiomyzon&SpeciesName=wagneri
1828,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=15007&GenusName=Caspiosoma&SpeciesName=caspium
1829,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=8490&GenusName=Cataetyx&SpeciesName=alleni
1830,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13643&GenusName=Cathorops&SpeciesName=dasycephalus
1831,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=13653&GenusName=Cathorops&SpeciesName=fuerthii
1832,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=43223&GenusName=Cathorops&SpeciesName=melanopus
1833,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=976&GenusName=Cathorops&SpeciesName=spixii
1834,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12386&GenusName=Catlocarpio&SpeciesName=siamensis
1835,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=12261&GenusName=Catoprion&SpeciesName=mento
1836,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=58887&GenusName=Catostomus&SpeciesName=bondi
1837,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3158&GenusName=Catostomus&SpeciesName=catostomus
1838,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3160&GenusName=Catostomus&SpeciesName=columbianus
1839,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3161&GenusName=Catostomus&SpeciesName=commersonii
1840,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3162&GenusName=Catostomus&SpeciesName=discobolus
1841,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3168&GenusName=Catostomus&SpeciesName=macrocheilus
1842,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3170&GenusName=Catostomus&SpeciesName=occidentalis
1843,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3171&GenusName=Catostomus&SpeciesName=platyrhynchus
1844,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3176&GenusName=Catostomus&SpeciesName=tahoensis
1845,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=14841&GenusName=Caulolatilus&SpeciesName=bermudensis
1846,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=999&GenusName=Caulolatilus&SpeciesName=chrysops
1847,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1000&GenusName=Caulolatilus&SpeciesName=cyanops
1848,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1002&GenusName=Caulolatilus&SpeciesName=intermedius
1849,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=1003&GenusName=Caulolatilus&SpeciesName=microps
1850,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3735&GenusName=Caulolatilus&SpeciesName=princeps
1851,https://www.fishbase.de/Ecology/FishEcologySummary.php?stockcode=3975&GenusName=Cebidichthys&SpeciesName=violaceus
