,Maturity_Studies
792,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59150&GenusName=Diaphus&SpeciesName=diademophilus&fc=167
793,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6590&GenusName=Diaphus&SpeciesName=dumerilii&fc=167
794,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7437&GenusName=Diaphus&SpeciesName=fragilis&fc=167
795,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10265&GenusName=Diaphus&SpeciesName=garmani&fc=167
796,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1711&GenusName=Diaphus&SpeciesName=holti&fc=167
797,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6982&GenusName=Diaphus&SpeciesName=hudsoni&fc=167
798,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10266&GenusName=Diaphus&SpeciesName=lucidus&fc=167
799,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16651&GenusName=Diaphus&SpeciesName=luetkeni&fc=167
800,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16654&GenusName=Diaphus&SpeciesName=meadi&fc=167
801,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59147&GenusName=Diaphus&SpeciesName=megalops&fc=167
802,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7438&GenusName=Diaphus&SpeciesName=metopoclampus&fc=167
803,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12413&GenusName=Diaphus&SpeciesName=mollis&fc=167
804,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7436&GenusName=Diaphus&SpeciesName=perspicillatus&fc=167
805,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16656&GenusName=Diaphus&SpeciesName=problematicus&fc=167
806,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1712&GenusName=Diaphus&SpeciesName=rafinesquii&fc=167
807,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10174&GenusName=Diaphus&SpeciesName=splendidus&fc=167
808,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9030&GenusName=Diaphus&SpeciesName=subtilis&fc=167
809,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10175&GenusName=Diaphus&SpeciesName=taaningi&fc=167
810,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7440&GenusName=Diaphus&SpeciesName=termophilus&fc=167
811,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2732&GenusName=Diaphus&SpeciesName=theta&fc=167
812,https://www.fishbase.de/Reproduction/MaturityList.php?ID=10268&GenusName=Diaphus&SpeciesName=watasei&fc=167
813,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1048&GenusName=Diapterus&SpeciesName=rhombeus&fc=326
814,https://www.fishbase.de/Reproduction/MaturityList.php?ID=63&GenusName=Dicentrarchus&SpeciesName=labrax&fc=487
815,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5997&GenusName=Dichistius&SpeciesName=capensis&fc=338
816,https://www.fishbase.de/Reproduction/MaturityList.php?ID=526&GenusName=Dicologlossa&SpeciesName=cuneata&fc=441
817,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7300&GenusName=Dinematichthys&SpeciesName=iluocoeteoides&fc=723
818,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5522&GenusName=Dinoperca&SpeciesName=petersi&fc=522
819,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7409&GenusName=Diogenichthys&SpeciesName=atlanticus&fc=167
820,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1203&GenusName=Diplectrum&SpeciesName=formosum&fc=289
821,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1752&GenusName=Diplodus&SpeciesName=annularis&fc=330
822,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3574&GenusName=Diplodus&SpeciesName=argenteus&fc=330
823,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8066&GenusName=Diplodus&SpeciesName=cadenati&fc=330
824,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6004&GenusName=Diplodus&SpeciesName=capensis&fc=330
825,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7932&GenusName=Diplodus&SpeciesName=hottentotus&fc=330
826,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1753&GenusName=Diplodus&SpeciesName=sargus&fc=330
827,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1754&GenusName=Diplodus&SpeciesName=vulgaris&fc=330
828,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6603&GenusName=Diploprion&SpeciesName=bifasciatum&fc=289
829,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8460&GenusName=Diplospinus&SpeciesName=multistriatus&fc=414
830,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52738&GenusName=Diplotaxodon&SpeciesName=aeneus&fc=349
831,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52737&GenusName=Diplotaxodon&SpeciesName=apogon&fc=349
832,https://www.fishbase.de/Reproduction/MaturityList.php?ID=57569&GenusName=Diplotaxodon&SpeciesName=limnothrissa&fc=349
833,https://www.fishbase.de/Reproduction/MaturityList.php?ID=52731&GenusName=Diplotaxodon&SpeciesName=macrops&fc=349
834,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2058&GenusName=Dipturus&SpeciesName=batis&fc=19
835,https://www.fishbase.de/Reproduction/MaturityList.php?ID=24079&GenusName=Dipturus&SpeciesName=gudgeri&fc=19
836,https://www.fishbase.de/Reproduction/MaturityList.php?ID=13145&GenusName=Dipturus&SpeciesName=innominatus&fc=19
837,https://www.fishbase.de/Reproduction/MaturityList.php?ID=59787&GenusName=Dipturus&SpeciesName=mennii&fc=19
838,https://www.fishbase.de/Reproduction/MaturityList.php?ID=22831&GenusName=Diptychus&SpeciesName=maculatus&fc=122
839,https://www.fishbase.de/Reproduction/MaturityList.php?ID=27108&GenusName=Discherodontus&SpeciesName=ashmeadi&fc=122
840,https://www.fishbase.de/Reproduction/MaturityList.php?ID=467&GenusName=Dissostichus&SpeciesName=eleginoides&fc=382
841,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7039&GenusName=Dissostichus&SpeciesName=mawsoni&fc=382
842,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2406&GenusName=Distichodus&SpeciesName=rostratus&fc=671
843,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3826&GenusName=Dormitator&SpeciesName=latifrons&fc=404
844,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1604&GenusName=Dorosoma&SpeciesName=cepedianum&fc=43
845,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1606&GenusName=Dorosoma&SpeciesName=petenense&fc=43
846,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11775&GenusName=Doryichthys&SpeciesName=deokhatoides&fc=258
847,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11807&GenusName=Doryichthys&SpeciesName=martensii&fc=258
848,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46120&GenusName=Doryrhamphus&SpeciesName=excisus+paulus&fc=258
849,https://www.fishbase.de/Reproduction/MaturityList.php?ID=454&GenusName=Drepane&SpeciesName=punctata&fc=510
850,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12931&GenusName=Dules&SpeciesName=auriga&fc=289
851,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12771&GenusName=Dunckerocampus&SpeciesName=baldwini&fc=258
852,https://www.fishbase.de/Reproduction/MaturityList.php?ID=46121&GenusName=Dunckerocampus&SpeciesName=chapmani&fc=258
853,https://www.fishbase.de/Reproduction/MaturityList.php?ID=641&GenusName=Echinorhinus&SpeciesName=brucus&fc=499
854,https://www.fishbase.de/Reproduction/MaturityList.php?ID=642&GenusName=Echinorhinus&SpeciesName=cookei&fc=499
855,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6339&GenusName=Economidichthys&SpeciesName=trichonis&fc=405
856,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12221&GenusName=Eigenmannia&SpeciesName=virescens&fc=548
857,https://www.fishbase.de/Reproduction/MaturityList.php?ID=412&GenusName=Elagatis&SpeciesName=bipinnulata&fc=314
858,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6309&GenusName=Elassoma&SpeciesName=boehlkei&fc=508
859,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6984&GenusName=Electrona&SpeciesName=antarctica&fc=167
860,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6985&GenusName=Electrona&SpeciesName=carlsbergi&fc=167
861,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1714&GenusName=Electrona&SpeciesName=risso&fc=167
862,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4535&GenusName=Electrophorus&SpeciesName=electricus&fc=118
863,https://www.fishbase.de/Reproduction/MaturityList.php?ID=315&GenusName=Eleginus&SpeciesName=gracilis&fc=183
864,https://www.fishbase.de/Reproduction/MaturityList.php?ID=314&GenusName=Eleginus&SpeciesName=nawaga&fc=183
865,https://www.fishbase.de/Reproduction/MaturityList.php?ID=340&GenusName=Eleutheronema&SpeciesName=tetradactylum&fc=361
866,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12068&GenusName=Elopichthys&SpeciesName=bambusa&fc=122
867,https://www.fishbase.de/Reproduction/MaturityList.php?ID=175&GenusName=Elops&SpeciesName=saurus&fc=46
868,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3628&GenusName=Embiotoca&SpeciesName=jacksoni&fc=348
869,https://www.fishbase.de/Reproduction/MaturityList.php?ID=3629&GenusName=Embiotoca&SpeciesName=lateralis&fc=348
870,https://www.fishbase.de/Reproduction/MaturityList.php?ID=57925&GenusName=Emblemariopsis&SpeciesName=pricei&fc=483
871,https://www.fishbase.de/Reproduction/MaturityList.php?ID=395&GenusName=Emmelichthys&SpeciesName=nitidus+nitidus&fc=322
872,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1874&GenusName=Enchelyopus&SpeciesName=cimbrius&fc=505
873,https://www.fishbase.de/Reproduction/MaturityList.php?ID=555&GenusName=Encrasicholina&SpeciesName=devisi&fc=454
874,https://www.fishbase.de/Reproduction/MaturityList.php?ID=556&GenusName=Encrasicholina&SpeciesName=heteroloba&fc=454
875,https://www.fishbase.de/Reproduction/MaturityList.php?ID=558&GenusName=Encrasicholina&SpeciesName=punctifer&fc=454
876,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1659&GenusName=Engraulis&SpeciesName=anchoita&fc=454
877,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1660&GenusName=Engraulis&SpeciesName=australis&fc=454
878,https://www.fishbase.de/Reproduction/MaturityList.php?ID=64907&GenusName=Engraulis&SpeciesName=capensis&fc=454
879,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66&GenusName=Engraulis&SpeciesName=encrasicolus&fc=454
880,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1663&GenusName=Engraulis&SpeciesName=japonicus&fc=454
881,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1664&GenusName=Engraulis&SpeciesName=mordax&fc=454
882,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4&GenusName=Engraulis&SpeciesName=ringens&fc=454
883,https://www.fishbase.de/Reproduction/MaturityList.php?ID=51538&GenusName=Enneapterygius&SpeciesName=atriceps&fc=390
884,https://www.fishbase.de/Reproduction/MaturityList.php?ID=67&GenusName=Entelurus&SpeciesName=aequoreus&fc=258
885,https://www.fishbase.de/Reproduction/MaturityList.php?ID=8600&GenusName=Enteromius&SpeciesName=anoplus&fc=122
886,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11294&GenusName=Enteromius&SpeciesName=apleurogramma&fc=122
887,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11296&GenusName=Enteromius&SpeciesName=argenteus&fc=122
888,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11365&GenusName=Enteromius&SpeciesName=holotaenia&fc=122
889,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11379&GenusName=Enteromius&SpeciesName=kerstenii&fc=122
890,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5313&GenusName=Enteromius&SpeciesName=liberiensis&fc=122
891,https://www.fishbase.de/Reproduction/MaturityList.php?ID=12345&GenusName=Enteromius&SpeciesName=pallidus&fc=122
892,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7571&GenusName=Enteromius&SpeciesName=paludinosus&fc=122
893,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2427&GenusName=Enteromius&SpeciesName=sublineatus&fc=122
894,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5417&GenusName=Enteromius&SpeciesName=trimaculatus&fc=122
895,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2429&GenusName=Enteromius&SpeciesName=trispilos&fc=122
896,https://www.fishbase.de/Reproduction/MaturityList.php?ID=11506&GenusName=Enteromius&SpeciesName=viviparus&fc=122
897,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2526&GenusName=Entosphenus&SpeciesName=minimus&fc=1
898,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4237&GenusName=Eopsetta&SpeciesName=jordani&fc=440
899,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2508&GenusName=Epigonus&SpeciesName=telescopus&fc=507
900,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15101&GenusName=Epinephelides&SpeciesName=armatus&fc=289
901,https://www.fishbase.de/Reproduction/MaturityList.php?ID=14&GenusName=Epinephelus&SpeciesName=adscensionis&fc=289
902,https://www.fishbase.de/Reproduction/MaturityList.php?ID=426&GenusName=Epinephelus&SpeciesName=aeneus&fc=289
903,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5158&GenusName=Epinephelus&SpeciesName=akaara&fc=289
904,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5523&GenusName=Epinephelus&SpeciesName=andersoni&fc=289
905,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5367&GenusName=Epinephelus&SpeciesName=areolatus&fc=289
906,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7329&GenusName=Epinephelus&SpeciesName=awoara&fc=289
907,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7333&GenusName=Epinephelus&SpeciesName=bleekeri&fc=289
908,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7335&GenusName=Epinephelus&SpeciesName=bruneus&fc=289
909,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5524&GenusName=Epinephelus&SpeciesName=chlorostigma&fc=289
910,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6440&GenusName=Epinephelus&SpeciesName=coeruleopunctatus&fc=289
911,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6465&GenusName=Epinephelus&SpeciesName=coioides&fc=289
912,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6466&GenusName=Epinephelus&SpeciesName=corallicola&fc=289
913,https://www.fishbase.de/Reproduction/MaturityList.php?ID=9224&GenusName=Epinephelus&SpeciesName=costae&fc=289
914,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5349&GenusName=Epinephelus&SpeciesName=cyanopodus&fc=289
915,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5348&GenusName=Epinephelus&SpeciesName=fasciatus&fc=289
916,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7345&GenusName=Epinephelus&SpeciesName=flavocaeruleus&fc=289
917,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4460&GenusName=Epinephelus&SpeciesName=fuscoguttatus&fc=289
918,https://www.fishbase.de/Reproduction/MaturityList.php?ID=15&GenusName=Epinephelus&SpeciesName=guttatus&fc=289
919,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6660&GenusName=Epinephelus&SpeciesName=hexagonatus&fc=289
920,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7348&GenusName=Epinephelus&SpeciesName=howlandi&fc=289
921,https://www.fishbase.de/Reproduction/MaturityList.php?ID=16&GenusName=Epinephelus&SpeciesName=itajara&fc=289
922,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6468&GenusName=Epinephelus&SpeciesName=lanceolatus&fc=289
923,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7350&GenusName=Epinephelus&SpeciesName=latifasciatus&fc=289
924,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7352&GenusName=Epinephelus&SpeciesName=longispinis&fc=289
925,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5350&GenusName=Epinephelus&SpeciesName=maculatus&fc=289
926,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6439&GenusName=Epinephelus&SpeciesName=malabaricus&fc=289
927,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6470&GenusName=Epinephelus&SpeciesName=marginatus&fc=289
928,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4923&GenusName=Epinephelus&SpeciesName=merra&fc=289
929,https://www.fishbase.de/Reproduction/MaturityList.php?ID=17&GenusName=Epinephelus&SpeciesName=morio&fc=289
930,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7354&GenusName=Epinephelus&SpeciesName=multinotatus&fc=289
931,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6472&GenusName=Epinephelus&SpeciesName=ongus&fc=289
932,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7357&GenusName=Epinephelus&SpeciesName=poecilonotus&fc=289
933,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6473&GenusName=Epinephelus&SpeciesName=polyphekadion&fc=289
934,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6475&GenusName=Epinephelus&SpeciesName=quoyanus&fc=289
935,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4825&GenusName=Epinephelus&SpeciesName=sexfasciatus&fc=289
936,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5837&GenusName=Epinephelus&SpeciesName=spilotoceps&fc=289
937,https://www.fishbase.de/Reproduction/MaturityList.php?ID=18&GenusName=Epinephelus&SpeciesName=striatus&fc=289
938,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4461&GenusName=Epinephelus&SpeciesName=tauvina&fc=289
939,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7368&GenusName=Epinephelus&SpeciesName=trimaculatus&fc=289
940,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5525&GenusName=Epinephelus&SpeciesName=tukula&fc=289
941,https://www.fishbase.de/Reproduction/MaturityList.php?ID=6476&GenusName=Epinephelus&SpeciesName=undulosus&fc=289
942,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2511&GenusName=Eptatretus&SpeciesName=deani&fc=2
943,https://www.fishbase.de/Reproduction/MaturityList.php?ID=54075&GenusName=Eptatretus&SpeciesName=nelsoni&fc=2
944,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2512&GenusName=Eptatretus&SpeciesName=stoutii&fc=2
945,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5919&GenusName=Eridacnis&SpeciesName=radcliffei&fc=497
946,https://www.fishbase.de/Reproduction/MaturityList.php?ID=5920&GenusName=Eridacnis&SpeciesName=sinuans&fc=497
947,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4031&GenusName=Erilepis&SpeciesName=zonifer&fc=270
948,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4830&GenusName=Erpetoichthys&SpeciesName=calabaricus&fc=31
949,https://www.fishbase.de/Reproduction/MaturityList.php?ID=7693&GenusName=Erythrocles&SpeciesName=schlegelii&fc=322
950,https://www.fishbase.de/Reproduction/MaturityList.php?ID=1522&GenusName=Escualosa&SpeciesName=thoracata&fc=43
951,https://www.fishbase.de/Reproduction/MaturityList.php?ID=66315&GenusName=Esox&SpeciesName=cisalpinus&fc=74
952,https://www.fishbase.de/Reproduction/MaturityList.php?ID=258&GenusName=Esox&SpeciesName=lucius&fc=74
953,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2711&GenusName=Esox&SpeciesName=masquinongy&fc=74
954,https://www.fishbase.de/Reproduction/MaturityList.php?ID=2712&GenusName=Esox&SpeciesName=niger&fc=74
955,https://www.fishbase.de/Reproduction/MaturityList.php?ID=4638&GenusName=Esox&SpeciesName=reichertii&fc=74
